case_id,state_id,event_type,arm,provider_called,provider_status,provider_error,parser_valid,semantic_valid,semantic_correct,oracle_substitution,fallback_used,fairness_pass,input_hash,settings_sha256,common_input_bytes_sha256,normalized_request_sha256,response_sha256,before_state_sha256,after_state_sha256,receipt_sha256,compiled_directive,prompt_tokens,completion_tokens,proposal_bytes,latency_seconds,retry_count,parse_or_validation_error,predicate_done,predicate_pending,controller_action_count_before,controller_action_count_after,post_interruption_action_delta,simulator_state_before,simulator_state_after,runtime_git_commit,case_manifest_sha256,semantic_config_sha256,controller_config_sha256,model,reasoning_effort,temperature,seed,max_completion_tokens,retry_budget,repair_budget,reserved_states_27_49_consumed,initial_state_sha256,prefix_action_sha256,stability_trace_sha256,warmup_steps,initial_state_indexed
state2_cancel,2,cancel_pending_goal,compact_tx,True,ok,,False,False,False,False,False,True,1ca33687521d3f76340ac4e0c992a507a4848882c13292afd67cb9e707bb1612,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,9b4355af955c17dc6697007f6b30778edf387baa17325d7656fed6fb0fc9d8eb,23d4476059740aafe8469fa29e9fb45d286b2ff8fbeaf0a6be789b74af6781e1,1b6dd9b4e85faadde1e43e8da49b2bb2100dc6e9b0cb5f7c00857df433e83204,515c3425e897651bc8a7de494833c5933b846aed305897a3c7bd5e7f24818fa3,,,,18717,174,417,1.818939,0,CompactTransactionError:compact write path is not allowlisted,True,False,192,192,0,71e0265d8a871b32ea162f6686a29caa2c543db3b1397c38d95bd69f7cb64b73,71e0265d8a871b32ea162f6686a29caa2c543db3b1397c38d95bd69f7cb64b73,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,ab6bf2ca98e96f1692d8ec7a5b7ec25eee1ea61c57d45c2816ac3dcc938ea3ee,055ab894005b6f1d78179d9dfe302818aba4ce2cb51b1115753153a3c22ab77c,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,2
state2_cancel,2,cancel_pending_goal,fsr_pc,True,ok,,True,False,False,False,False,True,1ca33687521d3f76340ac4e0c992a507a4848882c13292afd67cb9e707bb1612,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,9b4355af955c17dc6697007f6b30778edf387baa17325d7656fed6fb0fc9d8eb,23d4476059740aafe8469fa29e9fb45d286b2ff8fbeaf0a6be789b74af6781e1,a6f820ecf608e50f884a230bf15788d20a5a99b19f61a4791a7f374ca01dd517,515c3425e897651bc8a7de494833c5933b846aed305897a3c7bd5e7f24818fa3,ed4fb85febe5a8e9c8ef7a95a64194050ba90605a5786e6fab9f6a466cb4b612,,,18684,502,1085,3.017134,0,FullStateValidationError:full state must contain exactly two commitments,True,False,192,192,0,71e0265d8a871b32ea162f6686a29caa2c543db3b1397c38d95bd69f7cb64b73,71e0265d8a871b32ea162f6686a29caa2c543db3b1397c38d95bd69f7cb64b73,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,ab6bf2ca98e96f1692d8ec7a5b7ec25eee1ea61c57d45c2816ac3dcc938ea3ee,055ab894005b6f1d78179d9dfe302818aba4ce2cb51b1115753153a3c22ab77c,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,2
state3_replace,3,replace_pending_goal,cope,True,ok,,True,True,True,False,False,True,40f1638391e1592af4b670ad88355cea20d004562dd68327308c0a39078aca66,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,8705902d60f4ba70459cd48c874a417afdddafb004f9d8a215cd7c2ca3e2656e,97ac0142d55705b5c0377169019ef7d67f5eb49b811f6ad5aa9147352b8d4c57,f9d5909a188d0b9ba936aa452f091c7594db4bdb1b8c28aae4099762a8a97633,faef4cd923c60705553ca9c346e12c9e5225b743017c96148d1f065f4f6dd462,2f08545245ae8ea1967364a642393946c9474083c7d2b314624cb4012e2e36da,d8db63ceac30f2664bc8074eed502a06fc2cacf25de91e914c9c63ec3c4274cd,put both the alphabet soup and the cream cheese box in the basket,19893,94,246,2.490880,0,,True,False,206,206,0,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,3e0d23df2cf22ae6e897e15a1739d5bf25474b4e33196644890b8485f0e880f5,be14b38b2a5758baa52c57f97d6cb0ce4358c69ec342b2b51507ec8216bf688b,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,3
state3_replace,3,replace_pending_goal,compact_tx,True,ok,,False,False,False,False,False,True,40f1638391e1592af4b670ad88355cea20d004562dd68327308c0a39078aca66,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,8705902d60f4ba70459cd48c874a417afdddafb004f9d8a215cd7c2ca3e2656e,97ac0142d55705b5c0377169019ef7d67f5eb49b811f6ad5aa9147352b8d4c57,a1a77decede7da413c4dfa5050b87a563f6da6157a02d170a3f595e0f99ed76f,faef4cd923c60705553ca9c346e12c9e5225b743017c96148d1f065f4f6dd462,,,,19867,424,1023,2.841442,0,CompactTransactionError:compact write path is malformed,True,False,206,206,0,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,3e0d23df2cf22ae6e897e15a1739d5bf25474b4e33196644890b8485f0e880f5,be14b38b2a5758baa52c57f97d6cb0ce4358c69ec342b2b51507ec8216bf688b,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,3
state3_replace,3,replace_pending_goal,fsr_pc,True,ok,,True,False,False,False,False,True,40f1638391e1592af4b670ad88355cea20d004562dd68327308c0a39078aca66,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,8705902d60f4ba70459cd48c874a417afdddafb004f9d8a215cd7c2ca3e2656e,97ac0142d55705b5c0377169019ef7d67f5eb49b811f6ad5aa9147352b8d4c57,96b263a713dfe364763bf44d2516a1e21b0c2e44840356f472af8fd650c1ab24,faef4cd923c60705553ca9c346e12c9e5225b743017c96148d1f065f4f6dd462,a117a1448423c1be92c87ebcab7206979fd13c77e8e8e220b7d2576bff6792b5,,,19834,801,1878,5.638995,0,FullStateValidationError:full state must contain exactly three task commitments,True,False,206,206,0,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,3e0d23df2cf22ae6e897e15a1739d5bf25474b4e33196644890b8485f0e880f5,be14b38b2a5758baa52c57f97d6cb0ce4358c69ec342b2b51507ec8216bf688b,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,3
state3_cancel,3,cancel_pending_goal,cope,True,ok,,True,True,True,False,False,True,269100b1c29bd52b0382482bea013b8bd2f86cadc5a92387672bccd94b6396ca,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,4232ae27189520e4da57aaba6e0d9da6beb370751330a24177801d81388f9647,097caf4d335fc05e060eb9761986201863d2b7b07513780a81a4ed6d37256dc0,c89dc0810557faa61261e1de74c2a3aeb83a87e19d79c3d964ceff8d90c1497e,9aad4fd90bc3bc0b4970dd8ffa729df22e616a75095bcf4f8ece98a020f12626,65d1a37ddaf6e7bb4c4964552aa1fc55c6f02a8e502a1a531edf3b06b15cf733,8b99278c1e13362b4dcc5a03bb925b335cf68e5952f22fb878900dfc29ebb6ca,HALT,19854,67,160,2.600044,0,,True,False,206,206,0,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,3e0d23df2cf22ae6e897e15a1739d5bf25474b4e33196644890b8485f0e880f5,be14b38b2a5758baa52c57f97d6cb0ce4358c69ec342b2b51507ec8216bf688b,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,3
state3_cancel,3,cancel_pending_goal,compact_tx,True,ok,,False,False,False,False,False,True,269100b1c29bd52b0382482bea013b8bd2f86cadc5a92387672bccd94b6396ca,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,4232ae27189520e4da57aaba6e0d9da6beb370751330a24177801d81388f9647,097caf4d335fc05e060eb9761986201863d2b7b07513780a81a4ed6d37256dc0,0dd39c0ffecd67c051d687917b2b8510aff900a4ec159086bc174d2e35685ca8,9aad4fd90bc3bc0b4970dd8ffa729df22e616a75095bcf4f8ece98a020f12626,,,,19828,204,482,2.185917,0,CompactTransactionError:compact write path is malformed,True,False,206,206,0,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,3e0d23df2cf22ae6e897e15a1739d5bf25474b4e33196644890b8485f0e880f5,be14b38b2a5758baa52c57f97d6cb0ce4358c69ec342b2b51507ec8216bf688b,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,3
state3_cancel,3,cancel_pending_goal,fsr_pc,True,ok,,True,False,False,False,False,True,269100b1c29bd52b0382482bea013b8bd2f86cadc5a92387672bccd94b6396ca,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,4232ae27189520e4da57aaba6e0d9da6beb370751330a24177801d81388f9647,097caf4d335fc05e060eb9761986201863d2b7b07513780a81a4ed6d37256dc0,769fe9d7c581333a8cca9201964f82281e24323bff35d8ca100a6c1d07159554,9aad4fd90bc3bc0b4970dd8ffa729df22e616a75095bcf4f8ece98a020f12626,56819b4f8370604299d2fa0e911525bcdd5d6ed99b482662582a4db2563bbbba,,,19795,469,1015,2.873387,0,FullStateValidationError:full state must contain exactly two commitments,True,False,206,206,0,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,e94f9e08bc99f0ffe4bde85d0b5e9a3c1533527914e451839794e93bcb14b94b,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,3e0d23df2cf22ae6e897e15a1739d5bf25474b4e33196644890b8485f0e880f5,be14b38b2a5758baa52c57f97d6cb0ce4358c69ec342b2b51507ec8216bf688b,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,3
state4_replace,4,replace_pending_goal,cope,True,ok,,True,True,True,False,False,True,8c7284644464caed25338075ef2c3c8d956e038e008b9d45c15fa8364f0ae01b,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,0835ab28fdb555d808d5f701f7e8dd268f4b8fb21b41fedd894545fa30921ee8,9ba4eaa81b3efd9c9ca573919c3d780a12f9c468b8c2e2287c35bb8596990f5e,86616f6cf1c22cd9c26a46e821e17505c2f04d8c017ebc6bd7517d6e823b15b1,ae9c8cda5ceaed0fb102d65d2d54e8c6c5e11d318340e9b04a7cb7d4261f3a06,a8373aa2fdab724c7861e2bbca26a0e28ea78570f1c880415615e11ee33ea959,e138acb0cc757fad97700f3f53eb27a72da2857319b69d9a26a1fd6e4537c8b0,put both the alphabet soup and the cream cheese box in the basket,19819,94,246,2.987046,0,,True,False,207,207,0,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,d2cecde6c34039556fadf729cf7eb15d628b42094f6f0c092d9969c9cf659856,8ecbd18589a3494374f4360b35d9fe2ff9f2987a78e2ac3b28c1b7f2b7e457ae,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,4
state4_replace,4,replace_pending_goal,compact_tx,True,ok,,False,False,False,False,False,True,8c7284644464caed25338075ef2c3c8d956e038e008b9d45c15fa8364f0ae01b,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,0835ab28fdb555d808d5f701f7e8dd268f4b8fb21b41fedd894545fa30921ee8,9ba4eaa81b3efd9c9ca573919c3d780a12f9c468b8c2e2287c35bb8596990f5e,4f7d751fc17e1dc48e38e2a5f3390e0330393ab89f0d17c9bd15d54d8a7ddf39,ae9c8cda5ceaed0fb102d65d2d54e8c6c5e11d318340e9b04a7cb7d4261f3a06,,,,19793,304,745,2.878899,0,CompactTransactionError:compact write path is malformed,True,False,207,207,0,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,d2cecde6c34039556fadf729cf7eb15d628b42094f6f0c092d9969c9cf659856,8ecbd18589a3494374f4360b35d9fe2ff9f2987a78e2ac3b28c1b7f2b7e457ae,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,4
state4_replace,4,replace_pending_goal,fsr_pc,True,ok,,True,False,False,False,False,True,8c7284644464caed25338075ef2c3c8d956e038e008b9d45c15fa8364f0ae01b,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,0835ab28fdb555d808d5f701f7e8dd268f4b8fb21b41fedd894545fa30921ee8,9ba4eaa81b3efd9c9ca573919c3d780a12f9c468b8c2e2287c35bb8596990f5e,c50d307853dd43c56e899cd962523f3456174f0d7ca85b8e2844f20180a41caa,ae9c8cda5ceaed0fb102d65d2d54e8c6c5e11d318340e9b04a7cb7d4261f3a06,5ef74c55a9d874cbf3cab0cd6f5a14d104796ad0e82c2e50f0881cb730fa2454,,,19760,801,1878,5.515008,0,FullStateValidationError:full state must contain exactly three task commitments,True,False,207,207,0,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,d2cecde6c34039556fadf729cf7eb15d628b42094f6f0c092d9969c9cf659856,8ecbd18589a3494374f4360b35d9fe2ff9f2987a78e2ac3b28c1b7f2b7e457ae,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,4
state4_cancel,4,cancel_pending_goal,cope,True,ok,,True,True,True,False,False,True,ef81e2c058d46f1194abdca96e7543877f8a7bd7409ac072d3a6516192c3d641,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,2af9c5f932522d483672a1d06e4696c7f31756d8236a60f9d9557cd6f7a7998e,9979200d5ed09c0604b14d8e0e15c2050728a60a98bcd9c898bad2b96db46bbe,9e195db4729231d03a8987019bb78e7cff5d4d4b8c9b813c6a4f906298cb2e28,0dd9eeee257a45632007ce0e2a68a2a4dcaa487c460cab800f28bfe6c0f44e90,a8b8c64ef239f1ea84a7327495c2a5a100d73c899b19f1e84a9c8e747397c79d,344d4333bc126d5ba076111e7eabc0aa51184f0c293001eef0ed4b598f9a5e14,HALT,19775,67,160,2.179141,0,,True,False,207,207,0,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,d2cecde6c34039556fadf729cf7eb15d628b42094f6f0c092d9969c9cf659856,8ecbd18589a3494374f4360b35d9fe2ff9f2987a78e2ac3b28c1b7f2b7e457ae,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,4
state4_cancel,4,cancel_pending_goal,compact_tx,True,ok,,False,False,False,False,False,True,ef81e2c058d46f1194abdca96e7543877f8a7bd7409ac072d3a6516192c3d641,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,2af9c5f932522d483672a1d06e4696c7f31756d8236a60f9d9557cd6f7a7998e,9979200d5ed09c0604b14d8e0e15c2050728a60a98bcd9c898bad2b96db46bbe,6b4b6096e6f800eaf00e7255b96bc7ef136065856477338d36dc793e1c75b8a0,0dd9eeee257a45632007ce0e2a68a2a4dcaa487c460cab800f28bfe6c0f44e90,,,,19749,206,486,1.713276,0,CompactTransactionError:compact write path is not allowlisted,True,False,207,207,0,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,d2cecde6c34039556fadf729cf7eb15d628b42094f6f0c092d9969c9cf659856,8ecbd18589a3494374f4360b35d9fe2ff9f2987a78e2ac3b28c1b7f2b7e457ae,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,4
state4_cancel,4,cancel_pending_goal,fsr_pc,True,ok,,True,False,False,False,False,True,ef81e2c058d46f1194abdca96e7543877f8a7bd7409ac072d3a6516192c3d641,e311585a853502e78c26eedfcad6e6f2566a6c3feacd22047d67808560200587,2af9c5f932522d483672a1d06e4696c7f31756d8236a60f9d9557cd6f7a7998e,9979200d5ed09c0604b14d8e0e15c2050728a60a98bcd9c898bad2b96db46bbe,85a3957859dc6a6609807e4fe7d1f1d89731639d3e994df26fa761d115d0953c,0dd9eeee257a45632007ce0e2a68a2a4dcaa487c460cab800f28bfe6c0f44e90,27e9f4f16e507be8d55f8080f73274b97b0b0c85de9b7ef913939e1656b31f21,,,19716,667,1496,5.308877,0,FullStateValidationError:commitment lifecycle statuses do not match cancellation,True,False,207,207,0,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,a8d4f9e650f089eaf1c1f20ec9a3b606e4e1df465debbae22f950d33e0ebf740,0112c0e003c639aa068c83594b63cb88f3417728,08cbe306fe996c8edabce45d9cb9a5ab91dc0dabaf20e446846927ba92010059,16e7b990d4adbf7c47424ea0347d49053088248befc974d80aa9c264db1f597b,18b8376dbce15c850a234f9480523f378b55e547fdc2963459914ced417be43d,qwen/qwen3.5-flash-02-23,none,0.0,20260802,4096,0,0,False,d2cecde6c34039556fadf729cf7eb15d628b42094f6f0c092d9969c9cf659856,8ecbd18589a3494374f4360b35d9fe2ff9f2987a78e2ac3b28c1b7f2b7e457ae,5097797966079d2fde03b5373a06e0e99a64d85135a30d78fa12228dfffb44e7,10,4
